,ID,Object,Volume,Type,Level,BaseRegion,Hemisphere,Prop
0,0,Telencephalon_L,547038.0,1,1,Telencephalon,Left,0.3899003577996037
1,0,Telencephalon_R,551505.0,1,1,Telencephalon,Right,0.3930842040740688
2,0,Diencephalon_L,8944.0,1,1,Diencephalon,Left,0.006374820031075822
3,0,Diencephalon_R,9122.0,1,1,Diencephalon,Right,0.006501689213268521
4,0,Mesencephalon,10730.0,1,1,Mesencephalon,Central,0.007647788342290202
5,0,Metencephalon,164952.0,1,1,Metencephalon,Central,0.11756924348904506
6,0,Myelencephalon,4872.0,1,1,Myelencephalon,Central,0.0034725093013642
7,0,CSF,105857.0,1,1,CSF,Central,0.07544938774928368
8,0,CerebralCortex_L,278783.0,1,2,CerebralCortex,Left,0.19870208550127583
9,0,CerebralCortex_R,276832.0,1,2,CerebralCortex,Right,0.1973115137346581
10,0,CerebralNucli_L,13037.0,1,2,CerebralNucli,Left,0.009292098473293325
11,0,CerebralNucli_R,13736.0,1,2,CerebralNucli,Right,0.009790309475274765
12,0,Thalamus_L,5825.0,1,2,Thalamus,Left,0.0041517583498453334
13,0,Thalamus_R,6036.0,1,2,Thalamus,Right,0.004302148223118701
14,0,BasalForebrain_L,3119.0,1,2,BasalForebrain,Left,0.0022230616812304884
15,0,BasalForebrain_R,3086.0,1,2,BasalForebrain,Right,0.0021995409901498196
16,0,Mesencephalon_L,5414.0,1,2,Mesencephalon,Left,0.0038588188336588216
17,0,Mesencephalon_R,5316.0,1,2,Mesencephalon,Right,0.003788969508631381
18,0,Metencephalon_R,83891.0,1,2,Metencephalon,Right,0.05979316046813303
19,0,Metencephalon_L,81062.0,1,2,Metencephalon,Left,0.0577767957691266
20,0,Myelencephalon_L,2248.0,1,2,Myelencephalon,Left,0.0016022579863437443
21,0,Myelencephalon_R,2625.0,1,2,Myelencephalon,Right,0.0018709640632350215
22,0,WhiteMatter_L,255219.0,1,2,WhiteMatter,Left,0.18190688657324913
23,0,WhiteMatter_R,260938.0,1,2,WhiteMatter,Right,0.1859830936123505
24,0,Ventricle,42174.0,1,2,Ventricle,Central,0.03005944320109478
25,0,Sulcus_L,33851.0,1,2,Sulcus,Left,0.024127239811264273
26,0,Sulcus_R,29832.0,1,2,Sulcus,Right,0.021262704736924633
27,0,Frontal_L,91076.0,1,3,Frontal,Left,0.06491425638978775
28,0,Frontal_R,91056.0,1,3,Frontal,Right,0.06490000142549643
29,0,Parietal_L,47242.0,1,3,Parietal,Left,0.03367165115251386
30,0,Parietal_R,48426.0,1,3,Parietal,Right,0.03451554503855968
31,0,Temporal_L,67456.0,1,3,Temporal,Left,0.04807914356174538
32,0,Temporal_R,64613.0,1,3,Temporal,Right,0.04605280038773503
33,0,Limbic_L,29642.0,1,3,Limbic,Left,0.021127282576157147
34,0,Limbic_R,29766.0,1,3,Limbic,Right,0.021215663354763298
35,0,Occipital_L,38032.0,1,3,Occipital,Left,0.027107240096363557
36,0,Occipital_R,37934.0,1,3,Occipital,Right,0.027037390771336118
37,0,Insula_L,6984.0,1,3,Insula,Left,0.004977833530527006
38,0,Insula_R,7060.0,1,3,Insula,Right,0.005032002394834001
39,0,BasalGang_L,11391.0,1,3,BasalGang,Left,0.008118914912118145
40,0,BasalGang_R,11714.0,1,3,BasalGang,Right,0.008349132585422874
41,0,Thalamus_L,5825.0,1,3,Thalamus,Left,0.0041517583498453334
42,0,Thalamus_R,6036.0,1,3,Thalamus,Right,0.004302148223118701
43,0,BasalForebrain_L,3119.0,1,3,BasalForebrain,Left,0.0022230616812304884
44,0,BasalForebrain_R,3086.0,1,3,BasalForebrain,Right,0.0021995409901498196
45,0,midbrain_L,5414.0,1,3,midbrain,Left,0.0038588188336588216
46,0,midbrain_R,5316.0,1,3,midbrain,Right,0.003788969508631381
47,0,Cerebellum_R,75330.0,1,3,Cerebellum,Right,0.053691323003235876
48,0,Cerebellum_L,73348.0,1,3,Cerebellum,Left,0.05227865604196662
49,0,Pons_L,7714.0,1,3,Pons,Left,0.005498139727159983
50,0,Pons_R,8561.0,1,3,Pons,Right,0.00610183746489715
51,0,Medulla_L,2248.0,1,3,Medulla,Left,0.0016022579863437443
52,0,Medulla_R,2625.0,1,3,Medulla,Right,0.0018709640632350215
53,0,AnteriorWM_L,89536.0,1,3,AnteriorWM,Left,0.06381662413935653
54,0,AnteriorWM_R,93270.0,1,3,AnteriorWM,Right,0.06647802597254494
55,0,PosteriorWM_L,75062.0,1,3,PosteriorWM,Left,0.05350030648173226
56,0,PosteriorWM_R,77817.0,1,3,PosteriorWM,Right,0.05546392781286083
57,0,CorpusCallosum_L,14645.0,1,3,CorpusCallosum,Left,0.010438197602315007
58,0,CorpusCallosum_R,15028.0,1,3,CorpusCallosum,Right,0.010711180168493678
59,0,InferiorWM_L,61752.0,1,3,InferiorWM,Left,0.044013627745862496
60,0,InferiorWM_R,62511.0,1,3,InferiorWM,Right,0.04455460364071788
61,0,LimbicWM_L,14225.0,1,3,LimbicWM,Left,0.010138843352197403
62,0,LimbicWM_R,12314.0,1,3,LimbicWM,Right,0.008776781514162307
63,0,LateralVentricle_L,17499.0,1,3,LateralVentricle,Left,0.012472381006685579
64,0,LateralVentricle_R,19941.0,1,3,LateralVentricle,Right,0.014212912146655073
65,0,III_ventricle,2067.0,1,3,III_ventricle,Central,0.0014732505595073484
66,0,FrontSul_L,15126.0,1,3,FrontSul,Left,0.010781029493521119
67,0,FrontSul_R,10749.0,1,3,FrontSul,Right,0.007661330558366952
68,0,CentralSul_L,2459.0,1,3,CentralSul,Left,0.0017526478596171116
69,0,CentralSul_R,2458.0,1,3,CentralSul,Right,0.0017519351114025459
70,0,SylvianFissureExt_L,3545.0,1,3,SylvianFissureExt,Left,0.002526692420635486
71,0,SylvianFissureExt_R,2361.0,1,3,SylvianFissureExt,Right,0.0016827985345896708
72,0,ParietSul_L,9310.0,1,3,ParietSul,Left,0.006635685877606877
73,0,ParietSul_R,10262.0,1,3,ParietSul,Right,0.007314222177873445
74,0,CinguSul_L,1107.0,1,3,CinguSul,Left,0.0007890122735242549
75,0,CinguSul_R,1918.0,1,3,CinguSul,Right,0.0013670510755370558
76,0,OcciptSul_L,1848.0,1,3,OcciptSul,Left,0.0013171587005174552
77,0,OcciptSul_R,1670.0,1,3,OcciptSul,Right,0.0011902895183247566
78,0,TempSul_L,458.0,1,3,TempSul,Left,0.0003264386822711009
79,0,TempSul_R,418.0,1,3,TempSul,Right,0.000297928753688472
80,0,IV_ventricle,2669.0,1,3,IV_ventricle,Central,0.0019023249846759134
81,0,SFG_L,25325.0,1,4,SFG,Left,0.018050348533876923
82,0,SFG_R,25934.0,1,4,SFG,Right,0.018484412196547447
83,0,MFG_L,23816.0,1,4,MFG,Left,0.01697481147809725
84,0,MFG_R,22296.0,1,4,MFG,Right,0.01589143419195735
85,0,IFG_L,11915.0,1,4,IFG,Left,0.008492394976550584
86,0,IFG_R,9572.0,1,4,IFG,Right,0.006822425909823096
87,0,OG_L,10220.0,1,4,OG,Left,0.0072842867528616845
88,0,OG_R,10101.0,1,4,OG,Right,0.007199469715328363
89,0,RG_L,5594.0,1,4,RG,Left,0.0039871135122806515
90,0,RG_R,5140.0,1,4,RG,Right,0.0036635258228678138
91,0,PoCG_L,12228.0,1,4,PoCG,Left,0.008715485167709655
92,0,PoCG_R,12666.0,1,4,PoCG,Right,0.009027668885689441
93,0,PrCG_L,14208.0,1,4,PrCG,Left,0.010126726632549786
94,0,PrCG_R,18016.0,1,4,PrCG,Right,0.012840871833616057
95,0,SPG_L,8088.0,1,4,SPG,Left,0.005764707559407564
96,0,SPG_R,7450.0,1,4,SPG,Right,0.005309974198514633
97,0,SMG_L,10775.0,1,4,SMG,Left,0.00767986201194566
98,0,SMG_R,9932.0,1,4,SMG,Right,0.007079015267066756
99,0,AG_L,8279.0,1,4,AG,Left,0.005900842468389617
100,0,AG_R,11756.0,1,4,AG,Right,0.008379068010434634
101,0,PrCu_L,7872.0,1,4,PrCu,Left,0.005610753945061367
102,0,PrCu_R,6624.0,1,4,PrCu,Right,0.004721244173283346
103,0,STG_L,20876.0,1,4,STG,Left,0.014879331727274023
104,0,STG_R,19437.0,1,4,STG,Right,0.013853687046513949
105,0,MTG_L,18364.0,1,4,MTG,Left,0.013088908212284929
106,0,MTG_R,16938.0,1,4,MTG,Right,0.012072529258314207
107,0,ITG_L,12762.0,1,4,ITG,Left,0.00909609271428775
108,0,ITG_R,12761.0,1,4,ITG,Right,0.009095379966073186
109,0,Limbic_L,1928.0,1,4,Limbic,Left,0.001374178557682713
110,0,Limbic_R,2032.0,1,4,Limbic,Right,0.001448304371997548
111,0,FuG_L,15455.0,1,4,FuG,Left,0.011015523656113241
112,0,FuG_R,15478.0,1,4,FuG,Right,0.011031916865048253
113,0,SOG_L,2535.0,1,4,SOG,Left,0.0018068167239241066
114,0,SOG_R,3449.0,1,4,SOG,Right,0.002458268592037177
115,0,MOG_L,16679.0,1,4,MOG,Left,0.011887927470741686
116,0,MOG_R,15892.0,1,4,MOG,Right,0.011326994625878462
117,0,IOG_L,3320.0,1,4,IOG,Left,0.002366324072358199
118,0,IOG_R,4630.0,1,4,IOG,Right,0.003300024233439295
119,0,Cu_L,7169.0,1,4,Cu,Left,0.005109691950221665
120,0,Cu_R,6526.0,1,4,Cu,Right,0.004651394848255905
121,0,LG_L,8331.0,1,4,LG,Left,0.005937905375547034
122,0,LG_R,7438.0,1,4,LG,Right,0.005301421219939844
123,0,Cingulate_L,22588.0,1,4,Cingulate,Left,0.01609955667061054
124,0,Cingulate_R,22245.0,1,4,Cingulate,Right,0.015855084033014496
125,0,Insula_L,6984.0,1,4,Insula,Left,0.004977833530527006
126,0,Insula_R,7060.0,1,4,Insula,Right,0.005032002394834001
127,0,Amyg_L,1647.0,1,4,Amyg,Left,0.001173896309389745
128,0,Amyg_R,2022.0,1,4,Amyg,Right,0.001441176889851891
129,0,Hippo_L,3480.0,1,4,Hippo,Left,0.0024803637866887144
130,0,Hippo_R,3468.0,1,4,Hippo,Right,0.0024718108081139257
131,0,Caud_L,4110.0,1,4,Caud,Left,0.0029293951618651194
132,0,Caud_R,4280.0,1,4,Caud,Right,0.0030505623583412926
133,0,Put_L,4692.0,1,4,Put,Left,0.00334421462274237
134,0,Put_R,4674.0,1,4,Put,Right,0.003331385154880187
135,0,GP_L,1571.0,1,4,GP,Left,0.00111972744508275
136,0,GP_R,1592.0,1,4,GP,Right,0.0011346951575886303
137,0,Thalamus_L,5825.0,1,4,Thalamus,Left,0.0041517583498453334
138,0,Thalamus_R,6036.0,1,4,Thalamus,Right,0.004302148223118701
139,0,BasalForebrain_L,3820.0,1,4,BasalForebrain,Left,0.00272269817964106
140,0,BasalForebrain_R,3980.0,1,4,BasalForebrain,Right,0.002836737893971576
141,0,midbrain_L,5414.0,1,4,midbrain,Left,0.0038588188336588216
142,0,midbrain_R,5316.0,1,4,midbrain,Right,0.003788969508631381
143,0,Cerebellum_R,62378.0,1,4,Cerebellum,Right,0.044459808128180636
144,0,Cerebellum_L,61504.0,1,4,Cerebellum,Left,0.043836866188650195
145,0,Pons_L,7714.0,1,4,Pons,Left,0.005498139727159983
146,0,Pons_R,8561.0,1,4,Pons,Right,0.00610183746489715
147,0,Medulla_L,2248.0,1,4,Medulla,Left,0.0016022579863437443
148,0,Medulla_R,2625.0,1,4,Medulla,Right,0.0018709640632350215
149,0,ant_DPWM_L,32430.0,1,4,ant_DPWM,Left,0.023114424598366382
150,0,ant_DPWM_R,32282.0,1,4,ant_DPWM,Right,0.023008937862610653
151,0,post_DPWM_L,6663.0,1,4,post_DPWM,Left,0.004749041353651409
152,0,post_DPWM_R,5505.0,1,4,post_DPWM,Right,0.003923678921184302
153,0,GCC_L,3123.0,1,4,GCC,Left,0.0022259126740887514
154,0,GCC_R,3306.0,1,4,GCC,Right,0.0023563455973542786
155,0,BCC_L,5192.0,1,4,BCC,Left,0.003700588730025231
156,0,BCC_R,5042.0,1,4,BCC,Right,0.0035936764978403727
157,0,SCC_L,6332.0,1,4,SCC,Left,0.004513121694630155
158,0,SCC_R,6681.0,1,4,SCC,Right,0.004761870821513592
159,0,PVA_posterior_L,1116.0,1,4,PVA_posterior,Left,0.0007954270074553464
160,0,PVA_posterior_R,1114.0,1,4,PVA_posterior,Right,0.0007940015110262149
161,0,ALIC_L,2373.0,1,4,ALIC,Left,0.0016913515131644595
162,0,ALIC_R,2340.0,1,4,ALIC,Right,0.0016678308220837907
163,0,PLIC_L,2907.0,1,4,PLIC,Left,0.0020719590597425555
164,0,PLIC_R,3046.0,1,4,PLIC,Right,0.002171031061567191
165,0,inf_DPWM_L,21465.0,1,4,inf_DPWM,Left,0.015299140425653234
166,0,inf_DPWM_R,19176.0,1,4,inf_DPWM,Right,0.013667659762512295
167,0,CGC_L,3711.0,1,4,CGC,Left,0.0026450086242533963
168,0,CGC_R,3665.0,1,4,CGC,Right,0.002612222206383373
169,0,CGH_L,1630.0,1,4,CGH,Left,0.0011617795897421277
170,0,CGH_R,1527.0,1,4,CGH,Right,0.0010883665236418583
171,0,Fx/ST_L,1458.0,1,4,Fx/ST,Left,0.0010391868968368234
172,0,Fx/ST_R,1529.0,1,4,Fx/ST,Right,0.0010897920200709898
173,0,Fx_L,915.0,1,4,Fx,Left,0.0006521646163276361
174,0,Fx_R,850.0,1,4,Fx,Right,0.0006058359823808641
175,0,PeripheralParietalWM_L,36783.0,1,4,PeripheralParietalWM,Left,0.02621701757637097
176,0,PeripheralParietalWM_R,37918.0,1,4,PeripheralParietalWM,Right,0.027025986799903066
177,0,AnteriorLateralVentricle_L,13077.0,1,4,AnteriorLateralVentricle,Left,0.009320608401875954
178,0,PosteriorLateralVentricle_L,3300.0,1,4,PosteriorLateralVentricle,Left,0.0023520691080668845
179,0,InferiorLateralVentricle_L,1122.0,1,4,InferiorLateralVentricle,Left,0.0007997034967427406
180,0,AnteriorLateralVentricle_R,13088.0,1,4,AnteriorLateralVentricle,Right,0.009328448632236176
181,0,PosteriorLateralVentricle_R,5228.0,1,4,PosteriorLateralVentricle,Right,0.003726247665749597
182,0,InferiorLateralVentricle_R,1626.0,1,4,InferiorLateralVentricle,Right,0.0011589285968838649
183,0,III_ventricle,2067.0,1,4,III_ventricle,Central,0.0014732505595073484
184,0,PVA_anterior_L,879.0,1,4,PVA_anterior,Left,0.0006265056806032701
185,0,PVA_anterior_R,897.0,1,4,PVA_anterior,Right,0.0006393351484654531
186,0,PeripheralFrontalWM_L,56228.0,1,4,PeripheralFrontalWM,Left,0.04007640660860144
187,0,PeripheralFrontalWM_R,60093.0,1,4,PeripheralFrontalWM,Right,0.04283117845789796
188,0,PeripheralTemporalWM_L,34601.0,1,4,PeripheralTemporalWM,Left,0.024661800972188563
189,0,PeripheralTemporalWM_R,37540.0,1,4,PeripheralTemporalWM,Right,0.026756567974797224
190,0,PeripheralOccipitalWM_L,30909.0,1,4,PeripheralOccipitalWM,Left,0.022030334564011916
191,0,PeripheralOccipitalWM_R,33690.0,1,4,PeripheralOccipitalWM,Right,0.02401248734871919
192,0,PeripheralCingulateWM_L,6513.0,1,4,PeripheralCingulateWM,Left,0.00464212912146655
193,0,PeripheralCingulateWM_R,4744.0,1,4,PeripheralCingulateWM,Right,0.0033812775298997875
194,0,CerebellumWM_R,12953.0,1,4,CerebellumWM,Right,0.009232227623269803
195,0,CerebellumWM_L,11844.0,1,4,CerebellumWM,Left,0.008441789853316417
196,0,FrontSul_L,15126.0,1,4,FrontSul,Left,0.010781029493521119
197,0,FrontSul_R,10749.0,1,4,FrontSul,Right,0.007661330558366952
198,0,CentralSul_L,2459.0,1,4,CentralSul,Left,0.0017526478596171116
199,0,CentralSul_R,2458.0,1,4,CentralSul,Right,0.0017519351114025459
200,0,SylFrontSul_L,1944.0,1,4,SylFrontSul,Left,0.0013855825291157647
201,0,SylFrontSul_R,1188.0,1,4,SylFrontSul,Right,0.0008467448789040784
202,0,SylTempSul_L,1278.0,1,4,SylTempSul,Left,0.0009108922182149933
203,0,SylTempSul_R,863.0,1,4,SylTempSul,Right,0.0006151017091702185
204,0,SylParieSul_L,323.0,1,4,SylParieSul,Left,0.00023021767330472836
205,0,SylParieSul_R,310.0,1,4,SylParieSul,Right,0.000220951946515374
206,0,ParietSul_L,9310.0,1,4,ParietSul,Left,0.006635685877606877
207,0,ParietSul_R,10262.0,1,4,ParietSul,Right,0.007314222177873445
208,0,CinguSul_L,1107.0,1,4,CinguSul,Left,0.0007890122735242549
209,0,CinguSul_R,1918.0,1,4,CinguSul,Right,0.0013670510755370558
210,0,OcciptSul_L,1848.0,1,4,OcciptSul,Left,0.0013171587005174552
211,0,OcciptSul_R,1670.0,1,4,OcciptSul,Right,0.0011902895183247566
212,0,TempSul_L,458.0,1,4,TempSul,Left,0.0003264386822711009
213,0,TempSul_R,418.0,1,4,TempSul,Right,0.000297928753688472
214,0,Caudate_tail_L,317.0,1,4,Caudate_tail,Left,0.00022594118401733404
215,0,Caudate_tail_R,275.0,1,4,Caudate_tail,Right,0.0001960057590055737
216,0,IV_ventricle,2669.0,1,4,IV_ventricle,Central,0.0019023249846759134
217,0,SFG_L,11654.0,1,5,SFG,Left,0.00830636769254893
218,0,SFG_R,10364.0,1,5,SFG,Right,0.007386922495759148
219,0,SFG_PFC_L,11111.0,1,5,SFG_PFC,Left,0.007919345412039742
220,0,SFG_PFC_R,11702.0,1,5,SFG_PFC,Right,0.008340579606848085
221,0,SFG_pole_L,2561.0,1,5,SFG_pole,Left,0.0018253481775028153
222,0,SFG_pole_R,3869.0,1,5,SFG_pole,Right,0.0027576228421547803
223,0,MFG_L,9762.0,1,5,MFG,Left,0.006957848070590583
224,0,MFG_R,9718.0,1,5,MFG,Right,0.006926487149149691
225,0,MFG_DPFC_L,14054.0,1,5,MFG_DPFC,Left,0.010016963407506664
226,0,MFG_DPFC_R,12579.0,1,5,MFG_DPFC,Right,0.008965659791022224
227,0,IFG_opercularis_L,4564.0,1,5,IFG_opercularis,Left,0.0032529828512779576
228,0,IFG_opercularis_R,3732.0,1,5,IFG_opercularis,Right,0.0026599763367592764
229,0,IFG_orbitalis_L,3862.0,1,5,IFG_orbitalis,Left,0.0027526336046528204
230,0,IFG_orbitalis_R,2916.0,1,5,IFG_orbitalis,Right,0.002078373793673647
231,0,IFG_triangularis_L,3490.0,1,5,IFG_triangularis,Left,0.0024874912688343715
232,0,IFG_triangularis_R,2924.0,1,5,IFG_triangularis,Right,0.0020840757793901725
233,0,LFOG_L,5049.0,1,5,LFOG,Left,0.003598665735342333
234,0,LFOG_R,5358.0,1,5,LFOG,Right,0.0038189049336431412
235,0,MFOG_L,5171.0,1,5,MFOG,Left,0.003685621017519351
236,0,MFOG_R,4743.0,1,5,MFOG,Right,0.0033805647816852217
237,0,RG_L,5594.0,1,5,RG,Left,0.0039871135122806515
238,0,RG_R,5140.0,1,5,RG,Right,0.0036635258228678138
239,0,PoCG_L,12228.0,1,5,PoCG,Left,0.008715485167709655
240,0,PoCG_R,12666.0,1,5,PoCG,Right,0.009027668885689441
241,0,PrCG_L,14208.0,1,5,PrCG,Left,0.010126726632549786
242,0,PrCG_R,18016.0,1,5,PrCG,Right,0.012840871833616057
243,0,SPG_L,8088.0,1,5,SPG,Left,0.005764707559407564
244,0,SPG_R,7450.0,1,5,SPG,Right,0.005309974198514633
245,0,SMG_L,10775.0,1,5,SMG,Left,0.00767986201194566
246,0,SMG_R,9932.0,1,5,SMG,Right,0.007079015267066756
247,0,AG_L,8279.0,1,5,AG,Left,0.005900842468389617
248,0,AG_R,11756.0,1,5,AG,Right,0.008379068010434634
249,0,PrCu_L,7872.0,1,5,PrCu,Left,0.005610753945061367
250,0,PrCu_R,6624.0,1,5,PrCu,Right,0.004721244173283346
251,0,STG_L,14758.0,1,5,STG,Left,0.010518738150560933
252,0,STG_R,13320.0,1,5,STG,Right,0.009493806218015424
253,0,STG_L_pole,6118.0,1,5,STG_po,Left,0.004360593576713091
254,0,STG_R_pole,6117.0,1,5,STG_po,Right,0.004359880828498525
255,0,MTG_L,15104.0,1,5,MTG,Left,0.010765349032800672
256,0,MTG_R,14303.0,1,5,MTG,Right,0.010194437712933529
257,0,MTG_L_pole,3261.0,1,5,MTG_po,Left,0.002324271927698821
258,0,MTG_R_pole,2636.0,1,5,MTG_po,Right,0.0018788042935952444
259,0,ITG_L,12762.0,1,5,ITG,Left,0.00909609271428775
260,0,ITG_R,12761.0,1,5,ITG,Right,0.009095379966073186
261,0,PHG_L,923.0,1,5,PHG,Left,0.0006578666020441619
262,0,PHG_R,1120.0,1,5,PHG,Right,0.0007982780003136092
263,0,ENT_L,1005.0,1,5,ENT,Left,0.0007163119556385511
264,0,ENT_R,912.0,1,5,ENT,Right,0.0006500263716839389
265,0,FuG_L,15455.0,1,5,FuG,Left,0.011015523656113241
266,0,FuG_R,15478.0,1,5,FuG,Right,0.011031916865048253
267,0,SOG_L,2535.0,1,5,SOG,Left,0.0018068167239241066
268,0,SOG_R,3449.0,1,5,SOG,Right,0.002458268592037177
269,0,MOG_L,16679.0,1,5,MOG,Left,0.011887927470741686
270,0,MOG_R,15892.0,1,5,MOG,Right,0.011326994625878462
271,0,IOG_L,3320.0,1,5,IOG,Left,0.002366324072358199
272,0,IOG_R,4630.0,1,5,IOG,Right,0.003300024233439295
273,0,Cu_L,7169.0,1,5,Cu,Left,0.005109691950221665
274,0,Cu_R,6526.0,1,5,Cu,Right,0.004651394848255905
275,0,LG_L,8331.0,1,5,LG,Left,0.005937905375547034
276,0,LG_R,7438.0,1,5,LG,Right,0.005301421219939844
277,0,rostral_ACC_L,2254.0,1,5,rostral_ACC,Left,0.0016065344756311386
278,0,rostral_ACC_R,2624.0,1,5,rostral_ACC,Right,0.001870251315020456
279,0,subcallosal_ACC_L,401.0,1,5,subcallosal_ACC,Left,0.00028581203404085475
280,0,subcallosal_ACC_R,429.0,1,5,subcallosal_ACC,Right,0.00030576898404869495
281,0,subgenual_ACC_L,1558.0,1,5,subgenual_ACC,Left,0.0011104617182933958
282,0,subgenual_ACC_R,1438.0,1,5,subgenual_ACC,Right,0.0010249319325455089
283,0,dorsal_ACC_L,11619.0,1,5,dorsal_ACC,Left,0.00828142150503913
284,0,dorsal_ACC_R,10896.0,1,5,dorsal_ACC,Right,0.007766104545908112
285,0,PCC_L,6758.0,1,5,PCC,Left,0.004816752434035153
286,0,PCC_R,6860.0,1,5,PCC,Right,0.004889452751920856
287,0,Insula_L,6984.0,1,5,Insula,Left,0.004977833530527006
288,0,Insula_R,7060.0,1,5,Insula,Right,0.005032002394834001
289,0,Amyg_L,1647.0,1,5,Amyg,Left,0.001173896309389745
290,0,Amyg_R,2022.0,1,5,Amyg,Right,0.001441176889851891
291,0,Hippo_L,3464.0,1,5,Hippo,Left,0.0024689598152556626
292,0,Hippo_R,3436.0,1,5,Hippo,Right,0.0024490028652478226
293,0,Caud_L,4110.0,1,5,Caud,Left,0.0029293951618651194
294,0,Caud_R,4280.0,1,5,Caud,Right,0.0030505623583412926
295,0,Put_L,4692.0,1,5,Put,Left,0.00334421462274237
296,0,Put_R,4674.0,1,5,Put,Right,0.003331385154880187
297,0,GP_L,1571.0,1,5,GP,Left,0.00111972744508275
298,0,GP_R,1592.0,1,5,GP,Right,0.0011346951575886303
299,0,Thalamus_L,5825.0,1,5,Thalamus,Left,0.0041517583498453334
300,0,Thalamus_R,6036.0,1,5,Thalamus,Right,0.004302148223118701
301,0,HypoThalamus_L,606.0,1,5,HypoThalamus,Left,0.00043192541802682783
302,0,HypoThalamus_R,776.0,1,5,HypoThalamus,Right,0.0005530926145030007
303,0,BasalForebrain_L,387.0,1,5,BasalForebrain,Left,0.0002758335590369346
304,0,BasalForebrain_R,312.0,1,5,BasalForebrain,Right,0.00022237744294450543
305,0,NucAccumbens_L,701.0,1,5,NucAccumbens,Left,0.0004996364984105715
306,0,NucAccumbens_R,894.0,1,5,NucAccumbens,Right,0.000637196903821756
307,0,RedNc_L,328.0,1,5,RedNc,Left,0.000233781414377557
308,0,RedNc_R,348.0,1,5,RedNc,Right,0.0002480363786688714
309,0,Snigra_L,378.0,1,5,Snigra,Left,0.00026941882510584313
310,0,Snigra_R,303.0,1,5,Snigra,Right,0.00021596270901341391
311,0,CerebellumGM_R,62378.0,1,5,CerebellumGM,Right,0.044459808128180636
312,0,CerebellumGM_L,61504.0,1,5,CerebellumGM,Left,0.043836866188650195
313,0,CP_L,2129.0,1,5,CP,Left,0.0015174409488104231
314,0,CP_R,2177.0,1,5,CP,Right,0.0015516528631095779
315,0,Midbrain_L,2579.0,1,5,Midbrain,Left,0.0018381776453649983
316,0,Midbrain_R,2489.0,1,5,Midbrain,Right,0.0017740303060540833
317,0,CST_L,1704.0,1,5,CST,Left,0.0012145229576199911
318,0,CST_R,1535.0,1,5,CST,Right,0.0010940685093583842
319,0,SCP_L,886.0,1,5,SCP,Left,0.0006314949181052301
320,0,SCP_R,964.0,1,5,SCP,Right,0.0006870892788413565
321,0,MCP_L,3072.0,1,5,MCP,Left,0.0021895625151458994
322,0,MCP_R,3504.0,1,5,MCP,Right,0.0024974697438382917
323,0,PCT_L,911.0,1,5,PCT,Left,0.0006493136234693732
324,0,PCT_R,929.0,1,5,PCT,Right,0.0006621430913315562
325,0,ICP_L,806.0,1,5,ICP,Left,0.0005744750609399723
326,0,ICP_R,785.0,1,5,ICP,Right,0.0005595073484340921
327,0,ML_L,899.0,1,5,ML,Left,0.0006407606448945845
328,0,ML_R,939.0,1,5,ML,Right,0.0006692705734772134
329,0,Pons_L,243.0,1,5,Pons,Left,0.00017319781613947058
330,0,Pons_R,692.0,1,5,Pons,Right,0.00049322176447948
331,0,Medulla_L,1443.0,1,5,Medulla,Left,0.0010284956736183377
332,0,Medulla_R,1840.0,1,5,Medulla,Right,0.0013114567148009295
333,0,ACR_L,15114.0,1,5,ACR,Left,0.01077247651494633
334,0,ACR_R,15144.0,1,5,ACR,Right,0.010793858961383301
335,0,SCR_L,16960.0,1,5,SCR,Left,0.012088209719034654
336,0,SCR_R,16952.0,1,5,SCR,Right,0.012082507733318128
337,0,PCR_L,6663.0,1,5,PCR,Left,0.004749041353651409
338,0,PCR_R,5505.0,1,5,PCR,Right,0.003923678921184302
339,0,GCC_L,3123.0,1,5,GCC,Left,0.0022259126740887514
340,0,GCC_R,3306.0,1,5,GCC,Right,0.0023563455973542786
341,0,BCC_L,5192.0,1,5,BCC,Left,0.003700588730025231
342,0,BCC_R,5042.0,1,5,BCC,Right,0.0035936764978403727
343,0,SCC_L,6332.0,1,5,SCC,Left,0.004513121694630155
344,0,SCC_R,6681.0,1,5,SCC,Right,0.004761870821513592
345,0,PVWl_L,408.0,1,5,PVWl,Left,0.0002908012715428148
346,0,PVWl_R,410.0,1,5,PVWl,Right,0.0002922267679719462
347,0,ALIC_L,2373.0,1,5,ALIC,Left,0.0016913515131644595
348,0,ALIC_R,2340.0,1,5,ALIC,Right,0.0016678308220837907
349,0,PLIC_L,2907.0,1,5,PLIC,Left,0.0020719590597425555
350,0,PLIC_R,3046.0,1,5,PLIC,Right,0.002171031061567191
351,0,RLIC_L,2862.0,1,5,RLIC,Left,0.002039885390087098
352,0,RLIC_R,2880.0,1,5,RLIC,Right,0.002052714857949281
353,0,EC_L,3318.0,1,5,EC,Left,0.0023648985759290673
354,0,EC_R,3273.0,1,5,EC,Right,0.00233282490627361
355,0,CGC_L,3711.0,1,5,CGC,Left,0.0026450086242533963
356,0,CGC_R,3665.0,1,5,CGC,Right,0.002612222206383373
357,0,CGH_L,1630.0,1,5,CGH,Left,0.0011617795897421277
358,0,CGH_R,1527.0,1,5,CGH,Right,0.0010883665236418583
359,0,Fx/ST_L,1458.0,1,5,Fx/ST,Left,0.0010391868968368234
